id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count,id,game_id,genre_name
3859,189814,Animal Simulator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3538,189814,Adventure
3860,103427,Destiny of Altrais,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3541,103427,Adventure
3866,107200,Mr. Steal Yo Wifi,NULL,2018-01-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3547,107200,Adventure
3868,133213,Buck Bradley: Comic Adventure,NULL,2022-03-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3549,133213,Adventure
3873,73088,Castle Ralf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3554,73088,Adventure
3875,102804,Stranded Near Nowhere,NULL,2018-03-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3555,102804,Adventure
3877,120910,Mad Cat's World,NULL,2020-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3557,120910,Adventure
3880,189812,Srok Godnosti,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3559,189812,Adventure
3892,47705,Hotel Transylvania,NULL,2012-09-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3570,47705,Adventure
3893,148234,Stages of Grief,NULL,2021-05-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3571,148234,Adventure
3899,114103,The Block Box,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3575,114103,Adventure
3907,32559,V ARRR,NULL,2016-06-10 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,0,3586,32559,Adventure
3932,13598,Dodgy Geezers,NULL,1986-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3606,13598,Adventure
3946,64722,Sanatorium,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3611,64722,Adventure
3948,134153,Superman: The Man of Steel,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3614,134153,Adventure
3963,172726,"Lonley, Lustful, Arrogant, Hateful",People het chosen or volunteer for a dystopic gameshow where you have to solve puzzles and challenges or die.,2021-10-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3631,172726,Adventure
3964,96884,Dark Dimensions: Somber Song - Collector's Edition,NULL,2018-04-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3633,96884,Adventure
3968,123953,Trails of the Black Sun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3635,123953,Adventure
3973,103623,Cherry in the Sky,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3640,103623,Adventure
3977,125367,Featherfall,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,3644,125367,Adventure
3984,106821,Soundfall,"You play as Melody, a talented young audiophile mysteriously transported to Symphonia, a world where music comes to life. You’ll befriend endearing allies, wield powerful abilities and legendary weapons against a horde of malicious adversaries as you race to halt the return of an unfathomable darkness, Discord.",2022-12-31 00:00:00.000,NULL,5,NULL,NULL,NULL,NULL,3653,106821,Adventure
3989,89431,My Racing Career,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3659,89431,Adventure
3990,113752,final m00n - Defender of the Cubes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3663,113752,Adventure
3993,74860,Super Turbo Demon Busters!,NULL,2017-11-27 00:00:00.000,NULL,NULL,80.0000,1,60.0000,1,3666,74860,Adventure
4002,58573,Chandragupta: Warrior Prince,NULL,2009-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3681,58573,Adventure
4009,192052,Pajama Sam: No Need to Hide When It's Dark Outside,NULL,2022-02-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3685,192052,Adventure
4014,99431,Sophont,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3688,99431,Adventure
4017,183754,Nascent Prophecy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3693,183754,Adventure
4019,2796,All Grown Up!: Express Yourself,NULL,2004-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3695,2796,Adventure
4025,183756,Seneca,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3701,183756,Adventure
4029,115351,Refoil,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3705,115351,Adventure
4036,41474,King of the Mountain,NULL,1999-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3709,41474,Adventure
4037,27212,Hogi's Adventure,Hogi’s Adventure is an addictive ‘2D infinite runner’ game. You play the role of a scarecrow (Hogi) who is on an adventure to find inner peace by running through beautiful hills and long-abandoned ruins.,2017-04-14 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,3711,27212,Adventure
4051,183755,Meat,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3723,183755,Adventure
4055,62000,The 7th Guest 3: The Collector,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3728,62000,Adventure
4056,28737,Tarotica Voo Doo,NULL,2017-12-29 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,3730,28737,Adventure
4062,116270,At Home,NULL,NULL,NULL,NULL,NULL,NULL,40.0000,0,3733,116270,Adventure
4064,65119,Rita James and the Race to Shangri La,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3736,65119,Adventure
4073,129623,Greed,NULL,2021-07-10 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,3742,129623,Adventure
4074,22212,Echo Tokyo: Intro,NULL,2016-01-27 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0,3744,22212,Adventure
4082,78627,Jungle Monk,NULL,2017-12-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3751,78627,Adventure
4084,35208,Waste Walkers,NULL,2015-06-01 00:00:00.000,1,NULL,NULL,NULL,80.0000,1,3756,35208,Adventure
4100,34667,Distrust,"They were on a routine rescue mission when a helicopter crash left the two survivors stranded near an abandoned Arctic base. To find a way back, they must explore the base, moving from sector to sector, fighting the severe cold and searching for food and equipment.  There's something else, too. Something that should not exist but does. The thing, that enters their sleep and suck the life out of their bodies...  Staying awake seems like a safe option, but the lack of sleep is exhausting and leads to hallucinations. Eventually, the survivors will close their eyes and fall prey to the unknown, terrifying force - unless you can somehow strike a balance between exhaustion and falling into a sleep from which one might never awake.",2017-08-23 00:00:00.000,10,1,80.0000,1,56.4572,10,3769,34667,Adventure
4112,192042,Polgar Magic Detective: Murder Mystery Journey,NULL,2022-02-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3783,192042,Adventure
4119,122094,Fermament,"A gasp for air... a release of chilled breath... the crackling sounds of melting ice.    You wake in a glacial cavern — perfused by blue. It's crowded with metal pipes and adorned with curious, clockwork gears.    Echoing machinery resonates in your ears as a massive metal door opens before you...    As you enter a dark chamber, warm lights flicker to life, revealing a frigid, yet intimate stone interior, supported by riveted iron beams. In the middle of this room is an ancient table - a tea cup on one end and a frozen body slumped over the other. The corpse’s hands hold an exquisite clockwork device — held out like an offering.    You reach for the device, and suddenly… a small whir… a blue glow is birthed from its core as it comes to life and lifts from the outstretched palms of the rigid stranger. It hovers above you, watching.    An apparition appears with a message from the woman that left this gift. She planned to mentor you...    ...but something has gone terribly wrong.",NULL,NULL,1,NULL,NULL,NULL,NULL,3791,122094,Adventure
4123,43067,Slave of War VR,NULL,2017-08-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3794,43067,Adventure
4131,23671,Outdoors Unleashed: Africa 3D,NULL,2012-08-30 00:00:00.000,NULL,NULL,73.0000,1,NULL,NULL,3804,23671,Adventure
4135,111244,Strange Encounter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3806,111244,Adventure
4136,176399,Treasure Cave,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3808,176399,Adventure
4141,161420,100 hidden eternals,NULL,2020-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3810,161420,Adventure
4142,70945,Little Princess,"From the intro:  ""It was a bright and sunny Sunday morning. I was on a date with my girlfriend, Miki. But disaster suddenly struck out of nowhere. The skies turned a foul shade of black. And out of nowhere, clad in the darkest of shadow, Dracula appeared to steal Miki away from me. I desperately pursued that wicked Dracula. And before I knew it, I was in a different world. Miki, I'll definitely save you. Please wait for me.""  The game's story features the same Kentarou and Miki from the Rance titles, however Dracula would later be retconned and be replaced with Demon King Gi.",1986-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3812,70945,Adventure
4144,94221,Hardline,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3814,94221,Adventure
4150,148235,"VHS, 1986",NULL,2020-04-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3817,148235,Adventure
4159,34052,CLANNAD Side Stories,NULL,2010-06-03 00:00:00.000,1,NULL,NULL,NULL,70.0000,3,3825,34052,Adventure
4160,102304,Hunting on Myths,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3829,102304,Adventure
4164,38792,Zarya-1: Mystery on the Moon,NULL,2017-05-30 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,1,3833,38792,Adventure
4167,28661,Ambre – a heartbreaking kinetic novel,NULL,2017-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3837,28661,Adventure
4174,99441,Flurius,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3842,99441,Adventure
4175,2506,Druid: Daemons of the Mind,NULL,1995-12-31 00:00:00.000,NULL,NULL,71.0000,1,NULL,NULL,3845,2506,Adventure
4176,114803,Torn Earth,NULL,2019-03-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3847,114803,Adventure
4179,63433,Dream Inn: Driftwood,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3850,63433,Adventure
4180,19403,Barbie Ocean Discovery,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3851,19403,Adventure
4184,182836,Voxel Works Quest,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3856,182836,Adventure
4185,143542,Cape's Escape Game 2nd room,The main character has finally save up enough money to move. He's relieved that he doesn't have to deal with any more of Cape's pranks. But he doesn't seem to mind how ridiculously cheap the rent is at the next place. Let's hope that nothing horrible happens….,2021-02-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3858,143542,Adventure
4193,123322,Home Sheep Home: Farmageddon Party Edition,NULL,2019-10-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3872,123322,Adventure
4207,2879,Telengard,NULL,1982-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,3885,2879,Adventure
4208,24671,"I, Damiano",NULL,1985-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3886,24671,Adventure
4218,24667,Pastfinder,NULL,1984-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3892,24667,Adventure
4224,149839,The Last Town: Excape,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3899,149839,Adventure
4225,77028,Titanic Mystery,NULL,2015-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3901,77028,Adventure
4231,69559,First Anchor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3907,69559,Adventure
4238,52086,Mysteries of Fence,NULL,2017-07-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3913,52086,Adventure
4239,118994,Piko Piko,NULL,2019-08-14 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0,3916,118994,Adventure
4248,192485,Koni: The Secrets of Castle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3922,192485,Adventure
4249,53262,Kronville: Stolen Dreams,Kronville - Stolen Dreams takes you to the edge of reality in a captivating hidden object game! Twelve children vanish from Kronville and their teacher Astrid is desperate for your help. An interactive encounter between real-life and mind-boggling dreams demands every bit of your attention. Can you figure out what's going on?,2001-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3925,53262,Adventure
4251,147152,Pancake Bar Tycoon,NULL,2021-03-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3929,147152,Adventure
4255,176418,Lurking I: Immortui,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3934,176418,Adventure
4276,192486,Hidden Post-Apocalyptic Top-Down 3D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3951,192486,Adventure
4298,135763,Murder House,"A news crew breaks into the old abandoned home of an executed serial killer Anthony Smith, planning to shoot a salacious haunted house story. But is the notorious Easter Ripper really dead or is he waiting inside, ready to wipe them out one by one? Who will survive, and what will be left of them? The spiritual successor to Babysitter Bloodbath.",2020-10-23 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,3968,135763,Adventure
4299,40419,Runaway,NULL,1982-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3971,40419,Adventure
4302,3614,Tonic Trouble,NULL,1999-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3976,3614,Adventure
4304,52094,Kilmonger,NULL,NULL,NULL,NULL,NULL,NULL,70.0000,0,3978,52094,Adventure
4314,187525,Milo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3989,187525,Adventure
4325,155666,Knitted And Inflatable,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3997,155666,Adventure
4335,189804,Jeremia: Nightfall,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4005,189804,Adventure
4337,134804,Hotel Paradise,NULL,2015-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4007,134804,Adventure
4340,140566,MannaRites,NULL,2020-08-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4012,140566,Adventure
4348,189785,The Walking Stick,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4016,189785,Adventure
4356,176410,Scooby Horror,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4023,176410,Adventure
4365,176409,Lost Elements,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4032,176409,Adventure
4368,176408,I am a tree. You are not. ha ha.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4034,176408,Adventure
4369,135809,"Mystery Case Files: Dire Grove, Sacred Grove - Collector's Edition",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4036,135809,Adventure
4370,144291,Hello Charlotte: Delirium,NULL,2017-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4038,144291,Adventure
4374,95274,The Last Barbarian,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4043,95274,Adventure
4377,114275,Koishi Navigation,NULL,NULL,NULL,NULL,NULL,NULL,70.0000,0,4047,114275,Adventure
4391,120930,Kumo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4058,120930,Adventure
4395,97909,Qanga,"Synchronize your consciousness in a cyborg from ICLab's Industrie laboratories.  Your adventure will begin in the last cradle of humanity, the ICLab's Industry complex. It consists of a wall 300m high and 8Km in radius, built in the middle of ocean. Inside it, a technological capital stands in its center. You will have to learn to survive, understand the abilities and possibilities of your cyborg, after that the universe will be at your disposal. Aboard your spacecraft, reach the ICLISpace station, the Moon, Mars, Venus, and other locations. But before that, you need explore the surface of Earth and find the answers to your questions.",2022-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4064,97909,Adventure
4403,189795,Nero's Adventure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4068,189795,Adventure
4413,147016,Metro Exodus: Complete Edition,"Metro Exodus is a story-driven, first person shooter from 4A Games that blends deadly combat and stealth with exploration and survival horror in one of the most immersive game worlds ever created.  Flee the shattered ruins of dead Moscow and embark on an epic, continent-spanning journey across post-apocalyptic Russia in the greatest Metro adventure yet.  Explore the Russian wilderness in vast, non-linear levels and follow a thrilling story-line inspired by the novels of Dmitry Glukhovsky that spans an entire year through spring, summer and autumn to the depths of nuclear winter.  Inspired by the novels of Dmitry Glukhovsky, Metro Exodus continues Artyom’s story in the greatest Metro adventure yet.  The Two Colonels expansion follows the story of Colonel Khlebnikov during the last days of Novosibirsk.  The Sam's Story expansion follow the story of Sam after the events of Metro Exodus as he searches for a way back to his homeland so he can be reunited with his family.",2021-06-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4075,147016,Adventure
4417,189797,Life of Pepe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4077,189797,Adventure
4426,56568,Valiant Force,"Embark on an unforgettable journey as you plunge into a visually stunning fantasy world of magical battles and epic story. Recruit unique characters and create the greatest assembly of Heroes to have ever existed.    Challenge yourself to make strategic decisions in engaging turn-based combat. Master the aura trigger system to defeat devious foes, advance through diverse job paths, gather powerful equipment, and unlock incredible skills.    Forge a glorious garrison as the final bastion of light against the encroaching darkness and engrave your acts of valor into the archives of history forevermore.",2016-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4085,56568,Adventure
4431,183815,Ciikos Bridge,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4087,183815,Adventure
4432,183820,Project Atom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4089,183820,Adventure
4436,66053,Pleria: The Royal Emblem,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4094,66053,Adventure
4439,22710,Citadel 1986,NULL,2016-08-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4101,22710,Adventure
4444,138929,Tuareg,NULL,1988-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4105,138929,Adventure
4446,41707,Lupin Sansei: Cagliostro no Shiro,NULL,1987-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4107,41707,Adventure
4460,171431,Mythos Ever After: A Cthulhu Dating Sim,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4120,171431,Adventure
4461,189789,Hostile Planet: Survival,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4123,189789,Adventure
4462,156951,ForkJump,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4124,156951,Adventure
4466,126345,"Don't Die, Minerva!",NULL,2019-12-05 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,4131,126345,Adventure
4467,132578,Wolf Ridge,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4134,132578,Adventure
4470,90487,Upside Down,NULL,2017-02-14 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,0,4139,90487,Adventure
4476,183800,S.H.E.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4145,183800,Adventure
4481,189793,The Hungry One,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4150,189793,Adventure
4482,124247,Grashers,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4152,124247,Adventure
4488,109854,Legend of Himari 2: Heroes of Zaria,NULL,NULL,NULL,NULL,NULL,NULL,50.0000,0,4158,109854,Adventure
4492,117810,Loco Parentis,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4165,117810,Adventure
4493,37655,Momotaro Densetsu II,NULL,1991-01-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4168,37655,Adventure
4504,75592,Operation: Polarity Hook,NULL,2017-11-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4175,75592,Adventure
4513,176421,You have to go to work,NULL,2017-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4183,176421,Adventure
4515,127810,PAPER TANKS,NULL,2021-02-15 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,4187,127810,Adventure
4519,183823,Trade Around,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4189,183823,Adventure
4525,139804,Drakens Värld,Draken has lost he's puzzle pieces and you as the player need to go around and find the pieces and complete the puzzle.,2006-01-01 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL,4195,139804,Adventure
4540,189791,Arcante: Definitive Edition,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4205,189791,Adventure
4542,26720,Marble Jetpack,A marble makes its way through training to receive a jet pack and a cannon to use in helping collect all the stars on the levels. Later on will be running into enemies and having more difficult obstacles in up and coming levels.,2017-01-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4207,26720,Adventure
4552,31265,Bad ass babes,NULL,2016-09-16 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,1,4218,31265,Adventure
4557,189787,Quarantineer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4228,189787,Adventure
4564,95407,Encased,NULL,2021-09-07 00:00:00.000,2,5,NULL,NULL,80.0000,0,4236,95407,Adventure
4565,125010,The Legend of the Prophet & the Assassin,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,4239,125010,Adventure
4567,176449,Cooking With Cthulhu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4240,176449,Adventure
4573,26298,Sea of Solitude,"WHEN HUMANS GET TOO LONELY, THEY TURN INTO MONSTERS...  Sea of Solitude takes you on a personal journey of a young woman’s loneliness. Set sail across a beautiful and evolving world, where nothing is quite what it seems. Meet fantastical creatures and monsters, learn their stories, and solve challenges. Explore a flooded city, either by boat, on foot, or by swimming through the water itself. Dare to look what lies beneath the surface, in a haunting struggle of darkness and light, and discover what it truly means to be human.",2019-07-05 00:00:00.000,28,19,70.3333,10,68.9595,36,4244,26298,Adventure
4576,141346,Yomi Domini,"Reyna, Hiei, and Jamal set out into the bowels of the Sistine Divide, the molten core of their homeland! The celestial lords await them observing their fighting style to fight you, the player, on your own level!    Each hero travels deep into the crust of their planet, Teiresia, in the name of each of their warring factions. They seek what it would mean to serve, to honor, and to claim glory. Deep in the Sistine Divide, lies a miracle mineral, the Petrago. A place where many heroes on both sides meet their end outside of the Domini-Valkan conflict. Shambling back to life, these heroes join the teeming horde known only as the Slain. Where once Petrago promised an end to the bloody conflict, it now threatens the whole planet. No longer does Petrago fuel the war that ravages the face of Teiresia; the mineral's soul revival properties serve only as a purgatory of endless battle that serve no nation.",2020-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4248,141346,Adventure
4587,153480,Discovery Yard Police,NULL,2021-02-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4267,153480,Adventure
4596,142128,Magic Castle,"This game is a fantasy action RPG that explores the magic castle.    Survive battles with traps and monsters    The goal is to find the items and grow your character and ultimately get the illusionary treasure. Endless adventure, real-time action is the theme of this game.    Here is a simple screen explanation.    ""My Character""  This is the character that the player controls. Like the players, ""monsters"" wander the labyrinth in real time.    ""Items""  There are items that can be used such as medicines and items that can be equipped such as weapons.    ""Player Information""  There is a mode to select items and a mode to change equipment, in addition to the mode to display physical strength and magic power. The display position of the player information can be changed freely.    The magical castle that sets the stage for the adventure is everything, such as items and traps, is composed and arranged three dimensionally using random numbers. The generated rooms are connected to each other and form a labyrinth.    There are four types of player characters in this game.    Knight uses swords and shields and is good at short range attacks.  Magicians are good at attacking by magic, you can fly in the sky.  Archers use bows and arrows and are good at hitting a long distance.  Fighters are characterized by their nimbleness and strength.  In this game you will find various items to help you with your adventure. Items include healing potions, weapons and armor, as well as scrolls and other special effects. These items can be left freely on the floor, and players can manage the items according to the situation.    In this game, the camera will automatically rotate to a comfortable angle. Monsters appearing in the game will attack the player with unique movements for each type.    Back Ground Music is sometimes intense according to the situation of the player. It has system in which the tone changes in real time without interruption, such as being quiet at one time.    In this game, up to 4 players can play simultaneously and items can be exchanged between players.    Co Op Adventures (helping each other) are possible.",2020-12-23 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,4278,142128,Adventure
4602,183836,Fugitive Shift,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4282,183836,Adventure
4610,134578,2D Owen,NULL,2020-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4288,134578,Adventure
4618,65879,Twisted: A Haunted Carol,NULL,2010-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4293,65879,Adventure
4622,102086,She is Mermaid,NULL,2018-09-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4295,102086,Adventure
4623,194567,XxxHolic: Watanuki no Izayoi Sowa,NULL,2007-08-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4298,194567,Adventure
4637,192473,Vacation Paradise: California - Collector's Edition,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4303,192473,Adventure
4641,141335,Torii,NULL,2020-11-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4305,141335,Adventure
4643,65641,Cardcaptor Sakura: Itsumo Sakura-chan to Issho!,NULL,1999-05-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4310,65641,Adventure
4644,134800,Vampire: The Masquerade - Bloodlines 2 Collector’s Edition,"Written by Brian Mitsoda, the creative mind behind the original, Vampire: The Masquerade - Bloodlines 2 brings the ambitions of the first to life and sees the return of a few fan favorite characters. Those narrative ambitions are bolstered by Cara Ellison, exploring the effects of the mass embrace on regular Seattleites.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,4312,134800,Adventure
4645,119146,Noel The Mortal Fate Season 1 - mortal revenger,"Performing at the memorial ceremony...  The highest honor, goal, and dream for every young musician living in LaPlace.    While everyone waits for the announcements nervously, only Noel looks confident. She was certain.    ""I will win the piano competition this year.""    However, that confidence would soon turn to despair.  The winner was her best friend, Jillian.    Burrows, the mayor of LaPlace, proposes a ""deal"" to a desperate Noel.  Believing his words, Noel heads to the meeting, without knowing a devil was waiting...",2016-04-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4314,119146,Adventure
4647,152847,Lipstick Assassin,NULL,2021-05-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4319,152847,Adventure
4651,182723,Swords & Shadows,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4324,182723,Adventure
4655,192476,Joutsen Ara,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4328,192476,Adventure
4667,128235,Little Red Riding Hood,NULL,2019-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4337,128235,Adventure
4673,156062,Lost Ed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4342,156062,Adventure
4675,10093,High Strangeness,NULL,2015-05-06 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,4345,10093,Adventure
4676,155744,Oaths of Light,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4348,155744,Adventure
4677,61262,Gakuen Heaven 2: Double Scramble!,NULL,2014-07-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4350,61262,Adventure
4678,155255,Darksiders Blades & Whip Franchise Pack,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4352,155255,Adventure
4681,45936,Cluedo: The Mysteries Continue,NULL,1995-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4354,45936,Adventure
4684,134010,Into The Mist 2: The Cult,"""The trains will be leaving at 12:00. To all citizens, if you have been cleared by the quarantine team, the trains will be leaving at 12:00. Do not be late, the trains will not be returning.""    After being captured by the cult, you must try and escape!",2018-05-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4358,134010,Adventure
4686,127826,Herbalist simulator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4363,127826,Adventure
